corporateID,corporateName,location,moddate,classSInfo,corporateKana
8210001015101,フォーサイトホールディングス株式会社,福井県鯖江市東鯖江４丁目４番１５号,2015-11-12T15:00:00.000Z,01,
9210002013276,有限会社バッファロー,福井県鯖江市日の出町３番８号,2015-11-12T15:00:00.000Z,01,
1210001015702,株式会社ファンタジスタ,福井県鯖江市松成町第３号１４番地１,2019-03-28T15:00:00.000Z,01,ファンタジスタ
8210001013113,中日本産商株式会社,福井県鯖江市平井町１０,2020-06-08T15:00:00.000Z,01,ナカニホンサンショウ
3210001016657,ふくいあまつ農産業株式会社,福井県鯖江市鳥井町第７号１５番地,2017-03-12T15:00:00.000Z,01,
7210005008300,農事組合法人ファーム当田,福井県鯖江市当田町第２１号４番地６,2020-03-03T00:00:00.000Z,01,ファームトウデ
3210002013001,有限会社サンカラー,福井県鯖江市中野町第５６号４１番地,2019-10-03T15:00:00.000Z,01,サンカラー
8210002013129,有限会社タック,福井県鯖江市丸山町３丁目１番１７号,2015-11-12T15:00:00.000Z,01,
5210005009580,医療法人くまもと眼科クリニック,福井県鯖江市東鯖江１丁目４番２３号,2019-12-16T15:00:00.000Z,01,クマモトガンカクリニック
8210001012635,葵商事株式会社,福井県鯖江市戸口町１９号１番地,2015-11-12T15:00:00.000Z,01,
9210005008216,神明神社,福井県鯖江市田村町６号１２番地,2015-11-12T15:00:00.000Z,01,
6210002012801,有限会社宇野技研,福井県鯖江市石田下町第７号２番地１,2015-11-12T15:00:00.000Z,01,
1210005008314,宗教法人鯖江キリスト教会,福井県鯖江市西山町１３０３番地,2015-11-12T15:00:00.000Z,01,
6210001013008,株式会社セーケン,福井県鯖江市上氏家町第２６号４番地の２,2015-11-12T15:00:00.000Z,01,
8210005008051,医療法人産婦人科鈴木クリニック,福井県鯖江市東鯖江４丁目２番２３号,2018-06-26T15:00:00.000Z,01,サンフジンカスズキクリニック
5210002013156,有限会社タムラ,福井県鯖江市水落町２丁目２４番１４号,2015-11-12T15:00:00.000Z,01,
6210003000656,千代鶴化粧品本舗合名会社新星堂,福井県鯖江市中小路町１２８番地,2015-11-12T15:00:00.000Z,01,
9210002013433,有限会社宮下眼鏡製作所,福井県鯖江市四方谷町第３号２２番地,2015-11-12T15:00:00.000Z,01,
2210005009856,一般社団法人日本動画集客協会,福井県鯖江市入町第１４号５０番地７,2020-01-08T15:00:00.000Z,01,ニホンドウガシュウキャクキョウカイ
2210002012870,有限会社エヌ・テック,福井県鯖江市長泉寺町１丁目２番４６号,2015-11-12T15:00:00.000Z,01,
2210001012764,株式会社加藤八,福井県鯖江市吉江町１０５番地,2018-11-06T15:00:00.000Z,01,カトハチ
4210001013216,福サイ株式会社,福井県鯖江市鳥羽３丁目９番１号,2015-11-12T15:00:00.000Z,01,
8210002013054,有限会社彩明,福井県鯖江市水落町４丁目１１番４号,2015-11-12T15:00:00.000Z,01,
2210002013464,有限会社村おこし米作協同農場,福井県鯖江市有定町３丁目５０７テラオカビル３階１号,2015-11-12T15:00:00.000Z,01,
4210005008220,天明神社,福井県鯖江市上河端町４０号１番地,2015-11-12T15:00:00.000Z,01,
1210005008297,農事組合法人河端ファーム,福井県鯖江市上河端町第４９号１８番地,2020-10-22T15:00:00.000Z,01,コウバタファーム
8210001015225,北陸ふるさと市場株式会社,福井県鯖江市小黒町１丁目３番１３号,2020-06-14T15:00:00.000Z,21,ホクリクフルサトイチバ
3210001013126,株式会社ニッセイ,福井県鯖江市田所町１０８番２号,2019-12-02T15:00:00.000Z,01,ニツセイ
6210001008973,株式会社グローハウジング,福井県鯖江市吉江町６０１番地,2020-09-08T15:00:00.000Z,12,グローハウジング
2210001012665,株式会社アメニティウエルネス,福井県鯖江市下新庄町第５８号１番地２,2019-12-03T15:00:00.000Z,01,アメニティウエルネス
3210001012763,株式会社大西印刷,福井県鯖江市旭町２丁目２番８号,2021-06-06T15:00:00.000Z,01,オオニシインサツ
2210002013183,有限会社坪川電気商会,福井県鯖江市西山町１番３号,2015-11-12T15:00:00.000Z,01,
7210001012652,株式会社アイランド,福井県鯖江市神中町２丁目９番１号,2020-02-06T15:00:00.000Z,01,アイランド
2210005008197,石田神社,福井県鯖江市石田上町第４４号１番地,2015-11-12T15:00:00.000Z,01,
1210001018548,株式会社マツバラ,福井県鯖江市東鯖江２丁目７番１２号,2021-08-19T15:00:00.000Z,01,マツバラ
6210002013279,有限会社平沢電機商会,福井県鯖江市戸口町９号２２番地,2015-11-12T15:00:00.000Z,01,
2210001013548,株式会社ガラビー,福井県鯖江市丸山一丁目２番１４号,2015-11-12T15:00:00.000Z,01,
5210002013305,有限会社藤本電機商会,福井県鯖江市三六町１丁目４番６号,2021-07-26T15:00:00.000Z,01,フジモトデンキショウカイ
7210003000655,福井織物巧芸合名会社,福井県鯖江市平井町４７号１３番地,2015-11-12T15:00:00.000Z,01,
4210001012960,株式会社しながわ,福井県鯖江市杉本町第３６号１番地,2021-07-26T15:00:00.000Z,12,シナガワ
8210001015539,株式会社リュウセイ,福井県鯖江市下野田町第７号３番地１１,2015-11-12T15:00:00.000Z,01,
2210001012632,株式会社白崎コーポレーション,福井県鯖江市石生谷町第１１号２３番地,2021-05-12T15:00:00.000Z,01,シラサキコーポレーション
8210001013781,株式会社エーリンクサービス,福井県鯖江市吉谷町第１６号５２番地１,2020-01-27T15:00:00.000Z,12,エーリンクサービス
1210001013788,お買い上げありがとうございます株式会社,福井県鯖江市水落町１丁目１番１２号,2018-04-23T15:00:00.000Z,01,オカイアゲアリガトウゴザイマス
5210001011689,株式会社新日本産業,福井県鯖江市上河端町第３６号４番地３,2020-09-27T15:00:00.000Z,11,シンニホンサンギョウ
8210001016314,株式会社ＯＲＡＮＧＥ,福井県鯖江市御幸町２丁目７番１０号,2020-04-22T15:00:00.000Z,12,オレンジ
9210005008100,覺念寺,福井県鯖江市幸町１丁目１番１４号,2015-11-12T15:00:00.000Z,01,
6210002012974,有限会社こむら,福井県鯖江市下河端町第７２号１６番地,2015-11-12T15:00:00.000Z,01,
8210001016099,株式会社特機サービス,福井県鯖江市柳町３丁目３番１０号,2015-11-12T15:00:00.000Z,01,
2210002012994,有限会社サイクルオートやまだ,福井県鯖江市糺町４３号２１番地の１,2015-11-12T15:00:00.000Z,01,
3210002012762,有限会社サバエリサイクルセンター,福井県鯖江市冬島町第１３号１４番地９,2015-11-12T15:00:00.000Z,01,
8210002013038,有限会社光琳堂,福井県鯖江市莇生田町１７号１番地,2019-06-25T15:00:00.000Z,21,コウリンドウ
3210005008048,医療法人齋藤歯科医院,福井県鯖江市神中町２丁目４番２７号,2019-02-25T15:00:00.000Z,01,サイトウシカイイン
6210001015350,株式会社ジェイケイテクニカ福井,福井県鯖江市吉谷町第２号９７番地,2015-11-12T15:00:00.000Z,01,
4210001013307,南織物株式会社,福井県鯖江市桜町２丁目８番３１号,2020-01-07T15:00:00.000Z,01,ミナミオリモノ
3210001013258,株式会社北陸濾化,福井県鯖江市丸山町２丁目４番７号,2019-06-17T15:00:00.000Z,01,ホクリクロカ
9210002013268,有限会社ハタナカ,福井県鯖江市杉本町第１６号１３番地の３,2015-11-12T15:00:00.000Z,01,
2210002013118,有限会社宝屋,福井県鯖江市深江町３番６号,2018-01-29T15:00:00.000Z,21,
5210001013792,千万商事株式会社,福井県鯖江市落井町第４７号５番地２,2020-05-19T15:00:00.000Z,01,チマショウジ
8210001013212,株式会社フクシン,福井県鯖江市糺町２９号１３番地の２,2021-05-10T15:00:00.000Z,01,フクシン
1210005008207,鏡神社,福井県鯖江市入町３号４番地の１,2015-11-12T15:00:00.000Z,01,
2210001013119,株式会社中野,福井県鯖江市莇生田町第１０号１番地の１,2018-06-24T15:00:00.000Z,01,ナカノ
9210002012988,有限会社サンテン電気,福井県鯖江市神明町５丁目４番２８号,2015-11-12T15:00:00.000Z,01,
4210002012893,有限会社木村鉄工所,福井県鯖江市幸町１丁目６番１８号,2021-07-08T15:00:00.000Z,01,キムラテッコウショ
5210002013115,有限会社たけうちスポーツ店,福井県鯖江市神明町１丁目８番５号,2015-11-12T15:00:00.000Z,01,
2210002012739,有限会社赤星,福井県鯖江市横江町２丁目５番８号,2015-11-12T15:00:00.000Z,01,
3210002013199,有限会社トーヨー電装,福井県鯖江市水落町第１２号４番地の３,2020-10-04T15:00:00.000Z,01,
5210001012935,サンエー光学株式会社,福井県鯖江市神中町１丁目５番２２号,2020-01-07T15:00:00.000Z,01,サンエーコウガク
7210001012636,株式会社青山光学,福井県鯖江市丸山町３丁目６番１６号,2021-05-10T15:00:00.000Z,01,アオヤマコウガク
3210005009418,医療法人幸心会,福井県鯖江市平井町４３号１番地３,2018-10-04T15:00:00.000Z,01,コウシンカイ
5210005008161,天理教生立分教会,福井県鯖江市糺町第４０号３０番地の１,2019-10-30T15:00:00.000Z,01,テンリキョウセイリツブンキョウカイ
2210002012714,上塚織布有限会社,福井県鯖江市北野町２丁目１８番２２号,2015-11-12T15:00:00.000Z,01,
9210001012948,株式会社シマノ,福井県鯖江市神中町２丁目８番１５号,2020-06-03T15:00:00.000Z,01,シマノ
7210005008234,日吉神社,福井県鯖江市落井町第２３号４４番地,2015-11-12T15:00:00.000Z,01,
1210001013086,テクノワープ株式会社,福井県鯖江市吉谷町５号１３番地,2015-11-12T15:00:00.000Z,01,
1210002012772,石本眼鏡有限会社,福井県鯖江市下新庄町第４８号３７番地,2015-11-12T15:00:00.000Z,01,
5210005008194,蓮光寺,福井県鯖江市下河端町６９号５番地,2015-11-12T15:00:00.000Z,01,
2210001013003,株式会社ゼイ・ビー・クラブ,福井県鯖江市下司町第４号５番地,2015-11-12T15:00:00.000Z,01,
6210001012760,株式会社加藤工芸,福井県鯖江市下河端町第９７号１３４番地,2015-11-12T15:00:00.000Z,01,
1210005009816,一般社団法人地域公共交通鯖江,福井県鯖江市桜町３丁目１番１号相互タクシー株式会社２階,2019-06-06T15:00:00.000Z,01,チイキコウキョウコウツウサバエ
8210001012908,株式会社佐々木家電,福井県鯖江市鳥羽３丁目１３番１７号,2015-11-12T15:00:00.000Z,01,
9210001018441,Ｓａｎｐｌａｎ株式会社,福井県鯖江市水落町１丁目５番３２－５号,2021-05-10T15:00:00.000Z,01,サンプラン
4210001012688,株式会社内田商店,福井県鯖江市有定町２丁目６０９番地,2015-11-12T15:00:00.000Z,01,
7210001012826,サンホープ株式会社,福井県鯖江市神明町４丁目７番３６号,2015-11-12T15:00:00.000Z,01,
4210001013133,株式会社日金マテリアル,福井県鯖江市神中町２丁目６番１６号,2018-10-11T15:00:00.000Z,01,ニッキンマテリアル
3210002013455,有限会社雅技巧,福井県鯖江市丸山町１丁目７０１番地,2020-07-15T15:00:00.000Z,01,ミヤビギコウ
2210002013365,有限会社弁天パーク,福井県鯖江市深江町６番１４号,2020-07-21T15:00:00.000Z,01,ベンテンパーク
5210002013528,有限会社与志呂食品,福井県鯖江市桜町２丁目７番２６号,2015-11-12T15:00:00.000Z,01,
5210001012737,株式会社小澤鉄工,福井県鯖江市当田町１３号９番地,2015-11-12T15:00:00.000Z,01,
2210002013233,有限会社中五,福井県鯖江市杉本町第３８号６番地の１５,2015-11-12T15:00:00.000Z,01,
5210001012712,株式会社栄新,福井県鯖江市丸山町２丁目６番９号,2019-12-12T15:00:00.000Z,01,エイシン
9210001018061,株式会社山﨑工務店,福井県鯖江市下新庄町第１２６号７番地,2020-07-02T15:00:00.000Z,01,ヤマザキコウムテン
1210001015982,株式会社利平,福井県鯖江市北野町２丁目５番５号,2019-04-10T15:00:00.000Z,01,リヘイ
5220001022280,株式会社ライブリッジ,福井県鯖江市杉本町第２号４２番地１,2018-06-24T15:00:00.000Z,12,ライブリッジ
6210001012629,青山商事株式会社,福井県鯖江市持明寺町第８号２８番地,2015-11-12T15:00:00.000Z,01,
5210005008277,農事組合法人フェルムはしたて,福井県鯖江市橋立町第８号１番地１,2019-04-24T15:00:00.000Z,12,フェルムハシタテ
6210001013354,株式会社やまひろ産業,福井県鯖江市神明町１丁目１番３６号,2015-11-12T15:00:00.000Z,01,
6210001016142,株式会社グラフィホールディングス,福井県鯖江市下河端町４１４,2020-01-09T15:00:00.000Z,01,グラフィホールディングス
9210003001346,合同会社Ｔ．Ｍ．Ｎ,福井県鯖江市中野町第３２号９番地１,2021-04-07T15:00:00.000Z,01,ティエムエヌ
4210003001268,合同会社日本まるまるぽよぽよ,福井県鯖江市三六町１丁目８番１３－３号笹原ビル２階,2020-09-06T15:00:00.000Z,01,ニホンマルマルポヨポヨ
5210001017876,株式会社ＴＶＲ・ＯＰＴ・ＪＡＰＡＮ,福井県鯖江市五郎丸町１０２番地１堀ビル３Ａ号,2020-09-10T15:00:00.000Z,01,テイーブイアールオプトジャパン
1210001013499,上本レース株式会社,福井県鯖江市東清水町第２号２０番地,2018-11-01T15:00:00.000Z,01,ウエモトレース
4210005008138,善祐寺,福井県鯖江市沢町３４号５番地,2015-11-12T15:00:00.000Z,01,
7210001012710,株式会社エス・ケイ・ワイ・システムズ,福井県鯖江市糺町３２字１番地の１,2020-04-23T15:00:00.000Z,01,エスケイワイシステムズ
5210003001259,ＳＯＭＩ１６８合同会社,福井県鯖江市桜町２丁目８番３１号,2021-05-16T15:00:00.000Z,12,ソミイチロクハチ
8210001017139,株式会社大越プラレンズ,福井県鯖江市杉本町第３５号９３番地,2021-04-21T15:00:00.000Z,01,
8210001018541,日本共益株式会社,福井県鯖江市当田町第９号３番地３,2021-07-19T15:00:00.000Z,01,ニホンキョウエキ
5210003000649,合資会社鳥羽眼鏡製作所,福井県鯖江市鳥羽町１３７号９番地,2015-11-12T15:00:00.000Z,01,
8210001013303,株式会社マル井,福井県鯖江市河和田町第２１号１２番地の１,2015-11-12T15:00:00.000Z,01,
7210005007970,鯖江商業協同組合,福井県鯖江市本町１丁目３番２７号,2018-07-01T15:00:00.000Z,01,サバエショウギョウ
3210002013372,有限会社北信産商,福井県鯖江市神明町３丁目４番１７号,2015-11-12T15:00:00.000Z,01,
1210001013193,株式会社福井計器製作所,福井県鯖江市神中町１丁目９番１０号,2018-12-18T15:00:00.000Z,01,フクイケイキセイサクショ
5210002013131,有限会社竹内石材店,福井県鯖江市鳥羽１丁目３番２１号,2015-11-12T15:00:00.000Z,01,
3210005009137,特定非営利活動法人ハートオブマインド,福井県鯖江市丸山町４丁目３０１番２,2019-12-10T15:00:00.000Z,01,ハートオブマインド
2210001013226,株式会社文六,福井県鯖江市西袋町４１１番地,2018-10-24T15:00:00.000Z,01,ブンロク
5210001018494,株式会社英友設備,福井県鯖江市丸山町１丁目３０３番地,2021-06-16T15:00:00.000Z,01,エイユウセツビ
6210001013230,フジイオプチカル株式会社,福井県鯖江市吉江町第１７号４番地１,2018-06-03T15:00:00.000Z,01,フジイオプチカル
8210002013467,有限会社室田モータース,福井県鯖江市柳町４丁目６番１号,2020-07-05T15:00:00.000Z,01,ムロタモータース
3210002013034,有限会社佐々木工業所,福井県鯖江市石田下町第１号１１番地,2015-11-12T15:00:00.000Z,01,
3210001013308,株式会社ミナミ繊維,福井県鯖江市御幸町１丁目３番４６号,2015-11-12T15:00:00.000Z,01,
5210001012687,株式会社内田工務店,福井県鯖江市屋形町１番２４号,2019-11-11T15:00:00.000Z,01,ウチダコウムテン
6210002012850,有限会社オオツジテキスタイル,福井県鯖江市水落町２丁目１１番７号,2016-09-25T15:00:00.000Z,21,
9210002012939,有限会社エビス商事,福井県鯖江市有定町１丁目４番１０号,2015-11-12T15:00:00.000Z,01,
4210005008071,鯖江商工会議所,福井県鯖江市本町３丁目２番１２号,2020-01-13T15:00:00.000Z,01,サバエ
5210002013429,有限会社マルトミデザインプラント,福井県鯖江市片山町第３号１番地の２,2015-11-12T15:00:00.000Z,01,
5210002012785,有限会社ウチダプラスチツク,福井県鯖江市河和田町３号１１番地,2021-08-19T15:00:00.000Z,01,ウチダプラスチツク
1210002012896,有限会社岸本機料店,福井県鯖江市東鯖江４丁目２－８,2015-11-12T15:00:00.000Z,01,
2210005008081,特定非営利活動法人たすけあいサロンあわせ柿,福井県鯖江市神中町３丁目４番１４号,2021-06-08T15:00:00.000Z,01,タスケアイサロンアワセガキ
3210001013290,株式会社マルシン漆器,福井県鯖江市河和田町第９号４番地,2015-11-12T15:00:00.000Z,01,
3210005008031,社会福祉法人高思会,福井県鯖江市吉江町第３１号７番地１,2020-06-03T15:00:00.000Z,01,コウシカイ
3210002012993,有限会社佐々木良栄商店,福井県鯖江市西袋町第２２号３番地の１,2015-11-12T15:00:00.000Z,01,
8210001013294,マルタカ工芸株式会社,福井県鯖江市莇生田町２５号１番地,2019-12-19T15:00:00.000Z,21,
6210002013238,有限会社西日本メディカルコンタクト,福井県鯖江市旭町２丁目１番２５号,2015-11-12T15:00:00.000Z,01,
1210002012723,有限会社アプローチ,福井県鯖江市丸山町２丁目２番２２号,2015-11-12T15:00:00.000Z,01,
3210005008221,天満神社,福井県鯖江市吉江町２１号３５番地１,2015-11-12T15:00:00.000Z,01,
9210001012956,新光通信工業株式会社,福井県鯖江市上河端町第３４号２番地３,2019-03-14T15:00:00.000Z,01,シンコウツウシンコウギョウ
3210001018430,株式会社ワァース,福井県鯖江市有定町３丁目６番１２号３階,2021-04-26T15:00:00.000Z,01,ワァース
4210001012630,揚原織物工業株式会社,福井県鯖江市有定町１丁目３番２６号,2018-04-05T15:00:00.000Z,01,アゲハラオリモノコウギョウ
8210001012800,株式会社極洋産業,福井県鯖江市神明町２丁目７番２３号,2015-11-12T15:00:00.000Z,01,
2210001013143,野原技研株式会社,福井県鯖江市戸口町５号４番地,2020-07-16T15:00:00.000Z,01,ノハラギケン
5210005009457,一般社団法人福井職業教育振興協会,福井県鯖江市糺町第３２号１番地１,2018-07-31T15:00:00.000Z,01,フクイショクギョウキョウイクシンコウキョウカイ
3210002012770,有限会社一島鉄工,福井県鯖江市丸山町３丁目２２２番３号,2020-02-13T15:00:00.000Z,01,イチジマテッコウ
9210005008199,稲荷神社,福井県鯖江市和田町第３５号６番地の１,2015-11-12T15:00:00.000Z,01,
5210002013024,有限会社サワダ,福井県鯖江市杉本町８０５番地,2015-11-12T15:00:00.000Z,01,
4210001012837,株式会社ケミックス,福井県鯖江市下野田町第２６号１番地の３,2018-04-25T15:00:00.000Z,01,ケミックス
6210002012818,有限会社オプティックアマヤ,福井県鯖江市二丁掛町第３１号２０番地,2015-11-12T15:00:00.000Z,01,
1210005008000,一般財団法人日本眼鏡普及光学器検査協会,福井県鯖江市新横江２丁目３番４号,2018-06-18T15:00:00.000Z,01,ニホンガンキョウフキュウコウガクキケンサキョウカイ
2210001012970,株式会社伸永,福井県鯖江市当田町第１３号２番地の６,2019-10-14T15:00:00.000Z,01,シンエイ
9210002013499,有限会社山本防災設備,福井県鯖江市小黒町１丁目１５番１３号,2015-11-12T15:00:00.000Z,01,
2210001013820,株式会社パイオニアグラス,福井県鯖江市平井町５９字乙森５番４,2018-07-26T15:00:00.000Z,01,パイオニアグラス
1210001012699,株式会社ウォーク,福井県鯖江市御幸町１丁目２番３２号,2019-12-03T15:00:00.000Z,01,ウォーク
4210001013026,高野機業株式会社,福井県鯖江市中野町７号４０番地,2020-03-05T15:00:00.000Z,01,タカノキギョウ
5210002013503,有限会社山内うるし工芸,福井県鯖江市中戸ノ口町第２２号１３番地,2018-04-25T15:00:00.000Z,01,ヤマウチウルシコウゲイ
3210002013257,有限会社原松工芸,福井県鯖江市片山町第３号５７番地,2015-11-12T15:00:00.000Z,01,
4210001013372,株式会社よしむら,福井県鯖江市本町３丁目１番１０号,2020-08-23T15:00:00.000Z,01,ヨシムラ
4210002013066,有限会社島田製作所,福井県鯖江市丸山町１丁目５番４－２号,2020-01-30T15:00:00.000Z,12,シマダセイサクショ
5210001013215,株式会社フクシンテクノリサーチ,福井県鯖江市御幸町１丁目２番６５号,2018-01-24T15:00:00.000Z,21,
9210002013350,藤本重機有限会社,福井県鯖江市神明町５丁目３番３１－６号,2015-11-12T15:00:00.000Z,01,
4210001013595,株式会社Ａ－ｔａｋｅ,福井県鯖江市下河端町１３０１番地,2021-08-02T15:00:00.000Z,01,エーテイク
4210001013249,株式会社北陸衛生社,福井県鯖江市小泉町第２１号３９番地,2015-11-12T15:00:00.000Z,01,
8210001013006,株式会社千秋工業,福井県鯖江市北野町１丁目３番１９号,2015-11-12T15:00:00.000Z,01,
6210001003223,株式会社ブラボ,福井県鯖江市つつじケ丘町１５番３号,2018-05-15T15:00:00.000Z,12,ブラボ
9210005008307,純福音鯖江教会,福井県鯖江市御幸町３丁目５番１４号の２,2019-03-13T15:00:00.000Z,01,ジュンフクインサバエキョウカイ
7210001015655,株式会社一鐡,福井県鯖江市鳥井町第１２号３番地４,2020-04-06T15:00:00.000Z,12,イッテツ
2210002013480,有限会社山下燃料,福井県鯖江市本町２丁目４番１５号,2015-11-12T15:00:00.000Z,01,
5210001013669,株式会社ファッションアイウエア,福井県鯖江市糺町第２５号１１番地の２,2020-01-07T15:00:00.000Z,21,ファッションアイウエア
6210001013313,三好興業株式会社,福井県鯖江市北野町２丁目２０番５号,2019-10-22T15:00:00.000Z,12,ミヨシコウギョウ
8210001013435,株式会社Ａｃｃｅｊａｐａｎ,福井県鯖江市平井町第２８号７番地５,2021-06-14T15:00:00.000Z,21,アクセジャパン
7210002013113,有限会社高橋商店,福井県鯖江市柳町３丁目２番８号,2015-11-12T15:00:00.000Z,01,
5210001017827,株式会社ＰＡＬＡＣＥ　ＦＲＯＮＴ,福井県鯖江市上河端町第３４号１２番地６,2019-12-22T15:00:00.000Z,01,パレスフロント
4210001012738,小谷眼鏡株式会社,福井県鯖江市本町３丁目１番３号,2020-04-23T15:00:00.000Z,21,オダニガンキョウ
6011005005952,一般社団法人日本情報モラル推進機構,福井県鯖江市石田下町第１２号１１番地１,2018-08-21T15:00:00.000Z,12,ニホンジョウホウモラルスイシンキコウ
3210005008304,特定非営利活動法人緑地雑草科学研究所,福井県鯖江市石生谷町１１号２３番地,2018-05-08T15:00:00.000Z,01,リョクチザッソウカガクケンキュウショ
9210001013178,株式会社Ｐ．ＷＩＬＬ,福井県鯖江市丸山町４丁目８番２４－１号,2019-12-04T15:00:00.000Z,12,ピーウィル
2210001012707,株式会社エレガント眼鏡,福井県鯖江市下河端町６５号１３番地,2020-04-23T15:00:00.000Z,01,エレガントガンキョウ
2210002012846,有限会社オートサービス福井,福井県鯖江市川去町第２０号４１番地,2020-10-08T15:00:00.000Z,01,オートサービスフクイ
5210001017604,株式会社グレイス,福井県鯖江市水落町１丁目１６番１２－１０号,2020-05-18T15:00:00.000Z,12,グレイス
9210002012906,有限会社協和商事,福井県鯖江市横江町２丁目３０２番地,2018-05-09T15:00:00.000Z,01,キョウワショウジ
1210001013152,株式会社パワーユニオン,福井県鯖江市神中町２丁目９１１番地,2020-02-28T00:00:00.000Z,01,パワーユニオン
1210001013004,セーフティ商事株式会社,福井県鯖江市三六町２丁目８番２７号,2018-06-03T15:00:00.000Z,12,セーフティショウジ
1210001013219,冨士経編株式会社,福井県鯖江市上河端町第５号１番地６,2018-04-11T15:00:00.000Z,01,フジタテアミ
3210001012961,システマックス株式会社,福井県鯖江市神中町２丁目３番３０号,2015-11-12T15:00:00.000Z,01,
2210002012549,有限会社ＹＭＴ,福井県鯖江市御幸町１丁目３番１６号,2015-11-12T15:00:00.000Z,01,
6210002012982,有限会社桜寿司,福井県鯖江市桜町１丁目３番８号,2015-11-12T15:00:00.000Z,01,
9210001018012,サンカシュウ株式会社,福井県鯖江市舟津町４丁目４番５号,2020-05-25T15:00:00.000Z,01,サンカシュウ
9210002013037,有限会社サンエスホーム,福井県鯖江市水落町３丁目１３番３０号,2016-01-13T15:00:00.000Z,12,
3210002013562,有限会社レッツ・アイかわもと,福井県鯖江市宮前２丁目３２７番地２,2019-10-07T15:00:00.000Z,01,レッツアイカワモト
2210002013019,有限会社サンジョーオプチカル,福井県鯖江市冬島町第１１号２番地,2015-11-12T15:00:00.000Z,01,
7210001013799,株式会社ワシダ機械サービス,福井県鯖江市柳町４丁目６番３４号,2020-06-11T15:00:00.000Z,01,ワシダキカイサービス
9210005008050,医療法人川口小児科医院,福井県鯖江市桜町２丁目８番２２号,2019-01-16T15:00:00.000Z,01,カワグチショウニカイイン
1210002013011,有限会社斎藤電工,福井県鯖江市中野町第１７号２６番地,2015-11-12T15:00:00.000Z,01,
1210002013374,北陸精密有限会社,福井県鯖江市熊田町１６号６２番地,2015-11-12T15:00:00.000Z,01,
8210001017782,株式会社Ｋａｎｏｎ,福井県鯖江市熊田町第２７号７番地７,2019-11-10T15:00:00.000Z,01,カノン
5210001008438,株式会社アイ・アールサービス,福井県鯖江市定次町１６９番地,2019-09-30T15:00:00.000Z,21,アイアールサービス
2210001013184,福井ソーイング株式会社,福井県鯖江市旭町４丁目７番１７号,2019-01-28T15:00:00.000Z,01,フクイソーイング
1210001014951,株式会社竹,福井県鯖江市御幸町１丁目２番３２号,2015-11-12T15:00:00.000Z,01,
6210002012966,有限会社小林土建,福井県鯖江市西袋町第３８号１番地の３,2016-12-21T15:00:00.000Z,21,
4210001013257,株式会社ホプニック研究所,福井県鯖江市下野田町２７字４６番地,2018-06-12T15:00:00.000Z,71,ホプニックケンキュウショ
8210001013690,株式会社丸,福井県鯖江市北野町２丁目９番３号,2015-11-12T15:00:00.000Z,01,
1210001013697,ワンコイン代行株式会社,福井県鯖江市水落町１丁目１２番２号,2015-11-12T15:00:00.000Z,01,
7210001012693,株式会社内田漆工,福井県鯖江市西袋町６０２番地,2019-11-21T15:00:00.000Z,21,ウチダシッコウ
1210002012698,有限会社あかつき商事,福井県鯖江市北野町２丁目４番５号,2015-11-12T15:00:00.000Z,01,
2210001012814,株式会社共同建設,福井県鯖江市神中町２丁目５０１番地１０,2015-11-12T15:00:00.000Z,01,
6210003000648,合資会社高田製作所,福井県鯖江市田村町１字１３番地,2015-11-12T15:00:00.000Z,01,
8210002012956,有限会社エフォート,福井県鯖江市つつじケ丘町６１３番３,2015-11-12T15:00:00.000Z,01,
4000020182079,鯖江市,福井県鯖江市西山町１３－１,2018-04-02T15:00:00.000Z,01,サバエシ
4210001012928,サンアイ技研株式会社,福井県鯖江市神中町２丁目３番１２号,2015-11-12T15:00:00.000Z,01,
8210002013450,有限会社ミキ,福井県鯖江市上鯖江１丁目１番１９号,2020-01-26T15:00:00.000Z,01,ミキ
4210005009029,農事組合法人ファーム穂や農,福井県鯖江市吉谷町第４６号１１番地,2020-01-14T15:00:00.000Z,01,ファームホヤノウ
6210001013585,株式会社コンディショニングシステムズ,福井県鯖江市石田中町第３号１１番地,2020-03-03T00:00:00.000Z,12,コンディショニングシステムズ
9210005008174,法林寺,福井県鯖江市本町３丁目２番３８号,2015-11-12T15:00:00.000Z,01,
7210005008135,常然寺,福井県鯖江市西袋町１６号１２番地,2015-11-12T15:00:00.000Z,01,
3210005007966,鯖江印刷協同組合,福井県鯖江市幸町２丁目２番１０号,2021-08-09T15:00:00.000Z,12,サバエインサツ
6210002012727,有限会社アシスト,福井県鯖江市上河端町第４４号１５番地,2015-11-12T15:00:00.000Z,01,
7210001016562,ブロスジャパン不動産株式会社,福井県鯖江市水落町２丁目２９０８－３,2020-01-28T15:00:00.000Z,12,ブロスジャパンフドウサン
9210001018474,株式会社太平造園,福井県鯖江市定次町第５５号２番地,2021-06-01T15:00:00.000Z,01,タイヘイゾウエン
2210002012730,有限会社あさざわ動物病院,福井県鯖江市神明町４丁目６番２９号,2015-11-12T15:00:00.000Z,01,
8210001012866,鯖江合繊株式会社,福井県鯖江市下新庄町１４号２１番地,2020-06-08T15:00:00.000Z,01,サバエゴウセン
4210003000658,山本合名会社,福井県鯖江市東鯖江町４３号３番地の１,2015-11-12T15:00:00.000Z,01,
